41
115
164
151
116
144
8
184
214
2
17
19
189
150
1
173
128
133
199
57
12
159
132
171
15
6
219
166
45
88
198
177
56
102
79
111
160
32
93
16
208
218
75
194
190
105
156
175
14
68
161
5
183
33
138
130
94
155
168
140
55
206
60
141
59
54
65
23
86
187
158
212
20
127
148
178
167
195
42
63
72
76
91
18
119
174
28
210
200
152
35
95
27
101
83
46
21
70
181
78
185
77
24
31
87
213
82
203
186
134
13
131
10
97
30
165
163
176
114
153
157
215
162
61
135
80
193
180
62
44
51
145
107
40
182
103
137
36
139
120
142
122
85
125
100
99
34
48
179
81
109
113
49
84
207
205
73
74
106
169
209
112
7
52
53
118
64
211
96
29
197
108
67
89
104
25
69
188
37
196
26
4
43
146
143
154
92
126
3
129
204
38
39
216
110
192
202
98
50
191
58
170
124
201
147
117
121
9
11
172
66
22
71
90
149
217
47
123
136
