-0.012815074,-0.056807687,-0.025343755,-0.011853983,-0.057880499,-0.077182389,-0.026004676,0.1943333,-0.290470973,-0.499341216
-1.818549605,-1.262618459,-0.67595174,-0.183842358,-1.122529034,-1.293528873,-0.295682886,-0.794684334,-0.61148426,-0.339285637
-0.301149245,-0.304251985,-0.349487722,-0.115610501,0.511529028,0.215637518,-0.185066587,0.819990767,0.225959324,0.329917811
3.275382021,2.832230476,2.53139688,1.43049552,3.312885151,5.173855259,2.908035861,3.047370037,4.936508053,2.906343066
